experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,timestamp,error
llama3.2_local_baseline_math,llama3.2,math,781,2,17,False,4928.628,2026-01-21T05:50:22.925413,
llama3.2_local_baseline_math,llama3.2,math,782,27,54,False,4221.178,2026-01-21T05:50:27.146645,
llama3.2_local_baseline_math,llama3.2,math,783,10,4,False,12161.849,2026-01-21T05:50:39.308527,
llama3.2_local_baseline_math,llama3.2,math,784,$15,15,False,5904.353,2026-01-21T05:50:45.212960,
llama3.2_local_baseline_math,llama3.2,math,785,47,155,False,4160.368,2026-01-21T05:50:49.373339,
llama3.2_local_baseline_math,llama3.2,math,786,142,142,True,4256.205,2026-01-21T05:50:53.632331,
llama3.2_local_baseline_math,llama3.2,math,787,"317/8 = 39.625 

Since we can't sell fractions of TVs, this is an approximate value.",25,False,6434.157,2026-01-21T05:51:00.066506,
llama3.2_local_baseline_math,llama3.2,math,788,100,100,True,3223.204,2026-01-21T05:51:03.289724,
llama3.2_local_baseline_math,llama3.2,math,789,4,4,True,5148.658,2026-01-21T05:51:08.438403,
llama3.2_local_baseline_math,llama3.2,math,790,12,108,False,3673.201,2026-01-21T05:51:12.111629,
llama3.2_local_baseline_math,llama3.2,math,791,100,100,True,3925.333,2026-01-21T05:51:16.036973,
llama3.2_local_baseline_math,llama3.2,math,792,75,75,True,3407.526,2026-01-21T05:51:19.444515,
llama3.2_local_baseline_math,llama3.2,math,793,250,250,True,5348.993,2026-01-21T05:51:24.793528,
llama3.2_local_baseline_math,llama3.2,math,794,32,32,True,3604.112,2026-01-21T05:51:28.397674,
llama3.2_local_baseline_math,llama3.2,math,795,20,20,True,4015.2419999999997,2026-01-21T05:51:32.412934,
llama3.2_local_baseline_math,llama3.2,math,796,"$1,040,000",2880000,False,5627.946,2026-01-21T05:51:38.040893,
llama3.2_local_baseline_math,llama3.2,math,797,540,540,True,3558.11,2026-01-21T05:51:41.599028,
llama3.2_local_baseline_math,llama3.2,math,798,0,20,False,7110.4349999999995,2026-01-21T05:51:48.709477,
llama3.2_local_baseline_math,llama3.2,math,799,4,4,True,3770.288,2026-01-21T05:51:52.479779,
llama3.2_local_baseline_math,llama3.2,math,800,428,428,True,3650.281,2026-01-21T05:51:56.130075,
llama3.2_local_baseline_math,llama3.2,math,801,1240,1240,True,4916.771,2026-01-21T05:52:01.046884,
llama3.2_local_baseline_math,llama3.2,math,802,6,6,True,6025.518,2026-01-21T05:52:07.072437,
llama3.2_local_baseline_math,llama3.2,math,803,9,9,True,5262.381,2026-01-21T05:52:12.334859,
llama3.2_local_baseline_math,llama3.2,math,804,20,20,True,5380.124000000001,2026-01-21T05:52:17.715008,
llama3.2_local_baseline_math,llama3.2,math,805,1170,1170,True,4268.474999999999,2026-01-21T05:52:21.983509,
llama3.2_local_baseline_math,llama3.2,math,806,92,70,False,6178.002,2026-01-21T05:52:28.161554,
llama3.2_local_baseline_math,llama3.2,math,807,4,4,True,4337.752,2026-01-21T05:52:32.499330,
llama3.2_local_baseline_math,llama3.2,math,808,12,12,True,5362.158,2026-01-21T05:52:37.861501,
llama3.2_local_baseline_math,llama3.2,math,809,100,50,False,3019.041,2026-01-21T05:52:40.880773,
llama3.2_local_baseline_math,llama3.2,math,810,150,310,False,3918.588,2026-01-21T05:52:44.799381,
llama3.2_local_baseline_math,llama3.2,math,811,60,60,True,3677.956,2026-01-21T05:52:48.477348,
llama3.2_local_baseline_math,llama3.2,math,812,79,79,True,5662.227,2026-01-21T05:52:54.139588,
llama3.2_local_baseline_math,llama3.2,math,813,7,7,True,6605.621,2026-01-21T05:53:00.745237,
llama3.2_local_baseline_math,llama3.2,math,814,$0.50,11,False,13175.685,2026-01-21T05:53:13.920960,
llama3.2_local_baseline_math,llama3.2,math,815,10/3,4,False,9487.411,2026-01-21T05:53:23.408403,
llama3.2_local_baseline_math,llama3.2,math,816,4500,4500,True,3710.2270000000003,2026-01-21T05:53:27.118642,
llama3.2_local_baseline_math,llama3.2,math,817,15,15,True,2699.325,2026-01-21T05:53:29.817979,
llama3.2_local_baseline_math,llama3.2,math,818,16,16,True,5131.5650000000005,2026-01-21T05:53:34.949572,
llama3.2_local_baseline_math,llama3.2,math,819,6250,"6,250",True,3712.836,2026-01-21T05:53:38.662430,
llama3.2_local_baseline_math,llama3.2,math,820,720,720,True,4112.459000000001,2026-01-21T05:53:42.774942,
llama3.2_local_baseline_math,llama3.2,math,821,35,35,True,3104.438,2026-01-21T05:53:45.879392,
llama3.2_local_baseline_math,llama3.2,math,822,1260,1260,True,3759.769,2026-01-21T05:53:49.639177,
llama3.2_local_baseline_math,llama3.2,math,823,18,14,False,4049.136,2026-01-21T05:53:53.688325,
llama3.2_local_baseline_math,llama3.2,math,824,52,52,True,4708.558,2026-01-21T05:53:58.396898,
llama3.2_local_baseline_math,llama3.2,math,825,153,153,True,6230.926,2026-01-21T05:54:04.627837,
llama3.2_local_baseline_math,llama3.2,math,826,27,27,True,4079.681,2026-01-21T05:54:08.707537,
llama3.2_local_baseline_math,llama3.2,math,827,-18.02,11,False,7657.653,2026-01-21T05:54:16.365198,
llama3.2_local_baseline_math,llama3.2,math,828,60,60,True,3560.803,2026-01-21T05:54:19.926015,
llama3.2_local_baseline_math,llama3.2,math,829,"14,000","14,000",True,5638.466,2026-01-21T05:54:25.564499,
llama3.2_local_baseline_math,llama3.2,math,830,18.8,1128,False,9311.730000000001,2026-01-21T05:54:34.876270,
llama3.2_local_baseline_math,llama3.2,math,831,549.00,324,False,6154.001,2026-01-21T05:54:41.030288,
llama3.2_local_baseline_math,llama3.2,math,832,$42.00,42,False,3898.29,2026-01-21T05:54:44.928591,
llama3.2_local_baseline_math,llama3.2,math,833,40,40,True,6248.4710000000005,2026-01-21T05:54:51.177077,
llama3.2_local_baseline_math,llama3.2,math,834,80,80,True,4513.804,2026-01-21T05:54:55.690896,
llama3.2_local_baseline_math,llama3.2,math,835,24,48,False,8707.884,2026-01-21T05:55:04.398790,
llama3.2_local_baseline_math,llama3.2,math,836,140,140,True,5069.188999999999,2026-01-21T05:55:09.467996,
llama3.2_local_baseline_math,llama3.2,math,837,120,120,True,6754.1320000000005,2026-01-21T05:55:16.222136,
llama3.2_local_baseline_math,llama3.2,math,838,15,15,True,3749.552,2026-01-21T05:55:19.971701,
llama3.2_local_baseline_math,llama3.2,math,839,2,2,True,5255.652999999999,2026-01-21T05:55:25.227370,
llama3.2_local_baseline_math,llama3.2,math,840,16,16,True,6563.875999999999,2026-01-21T05:55:31.791362,
llama3.2_local_baseline_math,llama3.2,math,841,5600,5600,True,4142.905,2026-01-21T05:55:35.934276,
llama3.2_local_baseline_math,llama3.2,math,842,10,10,True,3025.6150000000002,2026-01-21T05:55:38.959903,
llama3.2_local_baseline_math,llama3.2,math,843,19,19,True,4154.143,2026-01-21T05:55:43.114066,
llama3.2_local_baseline_math,llama3.2,math,844,180,180,True,5681.298,2026-01-21T05:55:48.795374,
llama3.2_local_baseline_math,llama3.2,math,845,12,12,True,6451.965,2026-01-21T05:55:55.247357,
llama3.2_local_baseline_math,llama3.2,math,846,10,11,False,5639.803,2026-01-21T05:56:00.887221,
llama3.2_local_baseline_math,llama3.2,math,847,975,975,True,5094.042,2026-01-21T05:56:05.981282,
llama3.2_local_baseline_math,llama3.2,math,848,10,10,True,4756.87,2026-01-21T05:56:10.738184,
llama3.2_local_baseline_math,llama3.2,math,849,$75,75,False,3087.5699999999997,2026-01-21T05:56:13.826044,
llama3.2_local_baseline_math,llama3.2,math,850,70,70,True,4575.986000000001,2026-01-21T05:56:18.402048,
llama3.2_local_baseline_math,llama3.2,math,851,110,110,True,3943.1980000000003,2026-01-21T05:56:22.345257,
llama3.2_local_baseline_math,llama3.2,math,852,87,123,False,4465.013,2026-01-21T05:56:26.810300,
llama3.2_local_baseline_math,llama3.2,math,853,15,15,True,4570.378,2026-01-21T05:56:31.380697,
llama3.2_local_baseline_math,llama3.2,math,854,96,144,False,4170.517,2026-01-21T05:56:35.551244,
llama3.2_local_baseline_math,llama3.2,math,855,15,13,False,65231.024000000005,2026-01-21T05:57:40.782376,
llama3.2_local_baseline_math,llama3.2,math,856,7,7,True,7004.29,2026-01-21T05:57:47.786696,
llama3.2_local_baseline_math,llama3.2,math,857,14000,14000,True,4031.765,2026-01-21T05:57:51.818481,
llama3.2_local_baseline_math,llama3.2,math,858,3430,3430,True,57764.527,2026-01-21T05:58:49.583064,
llama3.2_local_baseline_math,llama3.2,math,859,1520,1520,True,7087.601000000001,2026-01-21T05:58:56.670720,
llama3.2_local_baseline_math,llama3.2,math,860,3,3,True,3247.817,2026-01-21T05:58:59.918827,
llama3.2_local_baseline_math,llama3.2,math,861,30,30,True,4723.1230000000005,2026-01-21T05:59:04.641969,
llama3.2_local_baseline_math,llama3.2,math,862,$40,40,False,4559.612,2026-01-21T05:59:09.201626,
llama3.2_local_baseline_math,llama3.2,math,863,110,110,True,3955.2580000000003,2026-01-21T05:59:13.156895,
llama3.2_local_baseline_math,llama3.2,math,864,120,80,False,4323.499,2026-01-21T05:59:17.480421,
llama3.2_local_baseline_math,llama3.2,math,865,23,23,True,6588.367,2026-01-21T05:59:24.068805,
llama3.2_local_baseline_math,llama3.2,math,866,42,28,False,5433.878,2026-01-21T05:59:29.502691,
llama3.2_local_baseline_math,llama3.2,math,867,7,7,True,3422.425,2026-01-21T05:59:32.925137,
llama3.2_local_baseline_math,llama3.2,math,868,$15,15,False,5306.572,2026-01-21T05:59:38.231721,
llama3.2_local_baseline_math,llama3.2,math,869,500,500,True,2669.8140000000003,2026-01-21T05:59:40.901549,
llama3.2_local_baseline_math,llama3.2,math,870,40,40,True,4755.576999999999,2026-01-21T05:59:45.657139,
llama3.2_local_baseline_math,llama3.2,math,871,48,48,True,7599.505,2026-01-21T05:59:53.256673,
llama3.2_local_baseline_math,llama3.2,math,872,$13.00,13,False,4605.918,2026-01-21T05:59:57.862619,
llama3.2_local_baseline_math,llama3.2,math,873,$12.00,12,False,3182.599,2026-01-21T06:00:01.045236,
llama3.2_local_baseline_math,llama3.2,math,874,132,132,True,3519.281,2026-01-21T06:00:04.564532,
llama3.2_local_baseline_math,llama3.2,math,875,60,60,True,4310.13,2026-01-21T06:00:08.874674,
llama3.2_local_baseline_math,llama3.2,math,876,41,41,True,7531.359,2026-01-21T06:00:16.406046,
llama3.2_local_baseline_math,llama3.2,math,877,$38.89,7000,False,6418.577,2026-01-21T06:00:22.824649,
llama3.2_local_baseline_math,llama3.2,math,878,5,5,True,5216.876,2026-01-21T06:00:28.041543,
llama3.2_local_baseline_math,llama3.2,math,879,575,575,True,3494.058,2026-01-21T06:00:31.535612,
llama3.2_local_baseline_math,llama3.2,math,880,10,10,True,4861.8769999999995,2026-01-21T06:00:36.397505,
llama3.2_local_baseline_math,llama3.2,math,881,16,16,True,5134.795,2026-01-21T06:00:41.532339,
llama3.2_local_baseline_math,llama3.2,math,882,-$91,5,False,7577.759,2026-01-21T06:00:49.110108,
llama3.2_local_baseline_math,llama3.2,math,883,25,25,True,3741.523,2026-01-21T06:00:52.851648,
llama3.2_local_baseline_math,llama3.2,math,884,50,50,True,3416.3830000000003,2026-01-21T06:00:56.268049,
llama3.2_local_baseline_math,llama3.2,math,885,750,500,False,4893.2,2026-01-21T06:01:01.161262,
llama3.2_local_baseline_math,llama3.2,math,886,20,20,True,4335.78,2026-01-21T06:01:05.497054,
llama3.2_local_baseline_math,llama3.2,math,887,34,34,True,5441.563,2026-01-21T06:01:10.938650,
llama3.2_local_baseline_math,llama3.2,math,888,10,10,True,3087.2999999999997,2026-01-21T06:01:14.025963,
llama3.2_local_baseline_math,llama3.2,math,889,15,15,True,3471.86,2026-01-21T06:01:17.497846,
llama3.2_local_baseline_math,llama3.2,math,890,25%,25,False,6097.305,2026-01-21T06:01:23.595176,
llama3.2_local_baseline_math,llama3.2,math,891,55,55,True,5976.723,2026-01-21T06:01:29.571947,
llama3.2_local_baseline_math,llama3.2,math,892,1,1,True,4474.4890000000005,2026-01-21T06:01:34.046447,
llama3.2_local_baseline_math,llama3.2,math,893,$480,480,False,3668.181,2026-01-21T06:01:37.714648,
llama3.2_local_baseline_math,llama3.2,math,894,74,26,False,14986.855,2026-01-21T06:01:52.701536,
llama3.2_local_baseline_math,llama3.2,math,895,74,74,True,3809.489,2026-01-21T06:01:56.511053,
llama3.2_local_baseline_math,llama3.2,math,896,250,250,True,4709.049,2026-01-21T06:02:01.220133,
llama3.2_local_baseline_math,llama3.2,math,897,1,1,True,3984.712,2026-01-21T06:02:05.204888,
llama3.2_local_baseline_math,llama3.2,math,898,110,110,True,5375.9259999999995,2026-01-21T06:02:10.580825,
llama3.2_local_baseline_math,llama3.2,math,899,16,16,True,3349.984,2026-01-21T06:02:13.930819,
llama3.2_local_baseline_math,llama3.2,math,900,15,15,True,4241.678,2026-01-21T06:02:18.172522,
llama3.2_local_baseline_math,llama3.2,math,901,2,1,False,6147.171,2026-01-21T06:02:24.319721,
llama3.2_local_baseline_math,llama3.2,math,902,8,8,True,3019.915,2026-01-21T06:02:27.339659,
llama3.2_local_baseline_math,llama3.2,math,903,16,16,True,7463.340999999999,2026-01-21T06:02:34.803016,
llama3.2_local_baseline_math,llama3.2,math,904,$8,8,False,3867.1380000000004,2026-01-21T06:02:38.670164,
llama3.2_local_baseline_math,llama3.2,math,905,5,5,True,4126.638,2026-01-21T06:02:42.796813,
llama3.2_local_baseline_math,llama3.2,math,906,"4 blue, 6 red",10,False,3927.717,2026-01-21T06:02:46.724558,
llama3.2_local_baseline_math,llama3.2,math,907,16,16,True,2490.852,2026-01-21T06:02:49.215427,
llama3.2_local_baseline_math,llama3.2,math,908,14,14,True,4533.369000000001,2026-01-21T06:02:53.748804,
llama3.2_local_baseline_math,llama3.2,math,909,38,38,True,5260.003000000001,2026-01-21T06:02:59.008836,
llama3.2_local_baseline_math,llama3.2,math,910,700,700,True,4392.03,2026-01-21T06:03:03.400875,
llama3.2_local_baseline_math,llama3.2,math,911,$64,64,False,3927.555,2026-01-21T06:03:07.328444,
llama3.2_local_baseline_math,llama3.2,math,912,113,6,False,5932.286999999999,2026-01-21T06:03:13.260740,
llama3.2_local_baseline_math,llama3.2,math,913,6,6,True,5494.129,2026-01-21T06:03:18.754893,
llama3.2_local_baseline_math,llama3.2,math,914,3,3,True,3803.1229999999996,2026-01-21T06:03:22.558027,
llama3.2_local_baseline_math,llama3.2,math,915,23,23,True,3519.734,2026-01-21T06:03:26.077784,
llama3.2_local_baseline_math,llama3.2,math,916,14,14,True,5230.214,2026-01-21T06:03:31.308015,
llama3.2_local_baseline_math,llama3.2,math,917,12,12,True,2591.096,2026-01-21T06:03:33.899118,
llama3.2_local_baseline_math,llama3.2,math,918,56,56,True,6007.686,2026-01-21T06:03:39.906821,
llama3.2_local_baseline_math,llama3.2,math,919,90,90,True,5855.999,2026-01-21T06:03:45.762860,
llama3.2_local_baseline_math,llama3.2,math,920,47,47,True,5673.113,2026-01-21T06:03:51.435990,
llama3.2_local_baseline_math,llama3.2,math,921,4,4,True,4480.181,2026-01-21T06:03:55.916202,
llama3.2_local_baseline_math,llama3.2,math,922,5,60,False,3021.715,2026-01-21T06:03:58.937932,
llama3.2_local_baseline_math,llama3.2,math,923,11,2,False,14461.249,2026-01-21T06:04:13.399193,
llama3.2_local_baseline_math,llama3.2,math,924,12,12,True,5164.731,2026-01-21T06:04:18.563970,
llama3.2_local_baseline_math,llama3.2,math,925,2000,2000,True,5280.925,2026-01-21T06:04:23.844912,
llama3.2_local_baseline_math,llama3.2,math,926,17,1,False,7995.637000000001,2026-01-21T06:04:31.840581,
llama3.2_local_baseline_math,llama3.2,math,927,"85,000",85000,True,6711.576,2026-01-21T06:04:38.552185,
llama3.2_local_baseline_math,llama3.2,math,928,60,60,True,5726.661,2026-01-21T06:04:44.278900,
llama3.2_local_baseline_math,llama3.2,math,929,60,60,True,4374.572,2026-01-21T06:04:48.653484,
llama3.2_local_baseline_math,llama3.2,math,930,14,14,True,3166.3559999999998,2026-01-21T06:04:51.819860,
llama3.2_local_baseline_math,llama3.2,math,931,50,50,True,7076.382,2026-01-21T06:04:58.896260,
llama3.2_local_baseline_math,llama3.2,math,932,24,24,True,4302.7210000000005,2026-01-21T06:05:03.199005,
llama3.2_local_baseline_math,llama3.2,math,933,15,15,True,4864.266,2026-01-21T06:05:08.063317,
llama3.2_local_baseline_math,llama3.2,math,934,410,410,True,4569.083,2026-01-21T06:05:12.632412,
llama3.2_local_baseline_math,llama3.2,math,935,"$63,600",64800,False,8534.426,2026-01-21T06:05:21.166870,
llama3.2_local_baseline_math,llama3.2,math,936,110,250,False,8179.871999999999,2026-01-21T06:05:29.346757,
llama3.2_local_baseline_math,llama3.2,math,937,159,159,True,5054.714,2026-01-21T06:05:34.401497,
llama3.2_local_baseline_math,llama3.2,math,938,8,4,False,3967.166,2026-01-21T06:05:38.368677,
llama3.2_local_baseline_math,llama3.2,math,939,650,650,True,3329.393,2026-01-21T06:05:41.698106,
llama3.2_local_baseline_math,llama3.2,math,940,56,280,False,3784.256,2026-01-21T06:05:45.482376,
llama3.2_local_baseline_math,llama3.2,math,941,842,842,True,4274.704,2026-01-21T06:05:49.757094,
llama3.2_local_baseline_math,llama3.2,math,942,205,205,True,4948.778,2026-01-21T06:05:54.705920,
llama3.2_local_baseline_math,llama3.2,math,943,-50,50,False,6991.923,2026-01-21T06:06:01.697930,
llama3.2_local_baseline_math,llama3.2,math,944,34,34,True,3519.27,2026-01-21T06:06:05.217224,
llama3.2_local_baseline_math,llama3.2,math,945,17,17,True,5479.919,2026-01-21T06:06:10.697156,
llama3.2_local_baseline_math,llama3.2,math,946,450,450,True,2883.781,2026-01-21T06:06:13.580966,
llama3.2_local_baseline_math,llama3.2,math,947,13,13,True,3105.2200000000003,2026-01-21T06:06:16.686208,
llama3.2_local_baseline_math,llama3.2,math,948,15,15,True,5180.872,2026-01-21T06:06:21.867097,
llama3.2_local_baseline_math,llama3.2,math,949,42,42,True,3710.924,2026-01-21T06:06:25.578035,
llama3.2_local_baseline_math,llama3.2,math,950,5,5,True,5089.549,2026-01-21T06:06:30.667600,
llama3.2_local_baseline_math,llama3.2,math,951,300,300,True,4430.369,2026-01-21T06:06:35.097988,
llama3.2_local_baseline_math,llama3.2,math,952,1800,360,False,9287.163,2026-01-21T06:06:44.385173,
llama3.2_local_baseline_math,llama3.2,math,953,452,452,True,7647.522,2026-01-21T06:06:52.032755,
llama3.2_local_baseline_math,llama3.2,math,954,34,34,True,5692.7609999999995,2026-01-21T06:06:57.725539,
llama3.2_local_baseline_math,llama3.2,math,955,100,100,True,59822.381,2026-01-21T06:07:57.547936,
llama3.2_local_baseline_math,llama3.2,math,956,1,1,True,6781.952,2026-01-21T06:08:04.329915,
llama3.2_local_baseline_math,llama3.2,math,957,45,45,True,3536.498,2026-01-21T06:08:07.866434,
llama3.2_local_baseline_math,llama3.2,math,958,40,40,True,3476.482,2026-01-21T06:08:11.342921,
llama3.2_local_baseline_math,llama3.2,math,959,7,7,True,5939.621,2026-01-21T06:08:17.282561,
llama3.2_local_baseline_math,llama3.2,math,960,11,11,True,10385.535000000002,2026-01-21T06:08:27.668119,
llama3.2_local_baseline_math,llama3.2,math,961,160,225,False,9632.792,2026-01-21T06:08:37.300969,
llama3.2_local_baseline_math,llama3.2,math,962,600,1000,False,2820.97,2026-01-21T06:08:40.122029,
llama3.2_local_baseline_math,llama3.2,math,963,219,147,False,6685.057,2026-01-21T06:08:46.807095,
llama3.2_local_baseline_math,llama3.2,math,964,200,200,True,4286.498,2026-01-21T06:08:51.093603,
llama3.2_local_baseline_math,llama3.2,math,965,74,374,False,7519.2519999999995,2026-01-21T06:08:58.612885,
llama3.2_local_baseline_math,llama3.2,math,966,48,48,True,5727.9169999999995,2026-01-21T06:09:04.340817,
llama3.2_local_baseline_math,llama3.2,math,967,30,30,True,5246.031,2026-01-21T06:09:09.586877,
llama3.2_local_baseline_math,llama3.2,math,968,227,227,True,4192.168,2026-01-21T06:09:13.779107,
llama3.2_local_baseline_math,llama3.2,math,969,2100,1800,False,3797.9280000000003,2026-01-21T06:09:17.577045,
llama3.2_local_baseline_math,llama3.2,math,970,33,33,True,4210.9529999999995,2026-01-21T06:09:21.788021,
llama3.2_local_baseline_math,llama3.2,math,971,100,100,True,3344.832,2026-01-21T06:09:25.132901,
llama3.2_local_baseline_math,llama3.2,math,972,200,120,False,6362.025,2026-01-21T06:09:31.494953,
llama3.2_local_baseline_math,llama3.2,math,973,Not supplied for this particular example.,79,False,6191.351,2026-01-21T06:09:37.686357,
llama3.2_local_baseline_math,llama3.2,math,974,5,5,True,4292.864,2026-01-21T06:09:41.979243,
llama3.2_local_baseline_math,llama3.2,math,975,20,20,True,5369.765,2026-01-21T06:09:47.349016,
llama3.2_local_baseline_math,llama3.2,math,976,540,540,True,7767.857,2026-01-21T06:09:55.116887,
llama3.2_local_baseline_math,llama3.2,math,977,4,4,True,5425.017000000001,2026-01-21T06:10:00.542008,
llama3.2_local_baseline_math,llama3.2,math,978,"Blue car: $100
Red car: $60",160,False,3405.3740000000003,2026-01-21T06:10:03.947491,
llama3.2_local_baseline_math,llama3.2,math,979,31,50,False,5194.696000000001,2026-01-21T06:10:09.142203,
llama3.2_local_baseline_math,llama3.2,math,980,90,90,True,3531.56,2026-01-21T06:10:12.673798,
llama3.2_local_baseline_math,llama3.2,math,981,7,7,True,4254.330000000001,2026-01-21T06:10:16.928143,
llama3.2_local_baseline_math,llama3.2,math,982,12,12,True,8239.991,2026-01-21T06:10:25.168146,
llama3.2_local_baseline_math,llama3.2,math,983,15,15,True,3638.4379999999996,2026-01-21T06:10:28.806633,
llama3.2_local_baseline_math,llama3.2,math,984,$408,342,False,9569.371000000001,2026-01-21T06:10:38.376028,
llama3.2_local_baseline_math,llama3.2,math,985,63,63,True,3474.515,2026-01-21T06:10:41.850572,
llama3.2_local_baseline_math,llama3.2,math,986,70,70,True,5502.555,2026-01-21T06:10:47.353153,
llama3.2_local_baseline_math,llama3.2,math,987,3,3,True,4510.587,2026-01-21T06:10:51.863753,
llama3.2_local_baseline_math,llama3.2,math,988,6,6,True,5874.321,2026-01-21T06:10:57.738111,
llama3.2_local_baseline_math,llama3.2,math,989,45,45,True,7091.834000000001,2026-01-21T06:11:04.829960,
llama3.2_local_baseline_math,llama3.2,math,990,-14,14,False,9913.726999999999,2026-01-21T06:11:14.743722,
llama3.2_local_baseline_math,llama3.2,math,991,45,15,False,3474.291,2026-01-21T06:11:18.218038,
llama3.2_local_baseline_math,llama3.2,math,992,52,52,True,5721.718,2026-01-21T06:11:23.939768,
llama3.2_local_baseline_math,llama3.2,math,993,44,11,False,6153.509,2026-01-21T06:11:30.093306,
llama3.2_local_baseline_math,llama3.2,math,994,2,2,True,4992.148,2026-01-21T06:11:35.085486,
llama3.2_local_baseline_math,llama3.2,math,995,12,12,True,3430.137,2026-01-21T06:11:38.515633,
llama3.2_local_baseline_math,llama3.2,math,996,3,3,True,7531.202,2026-01-21T06:11:46.046863,
llama3.2_local_baseline_math,llama3.2,math,997,600,"6,600",False,10428.971000000001,2026-01-21T06:11:56.475847,
llama3.2_local_baseline_math,llama3.2,math,998,50,50,True,4963.429,2026-01-21T06:12:01.439373,
llama3.2_local_baseline_math,llama3.2,math,999,25,25,True,6936.795,2026-01-21T06:12:08.376185,
llama3.2_local_baseline_math,llama3.2,math,1000,1,1,True,4825.415,2026-01-21T06:12:13.201646,
llama3.2_local_baseline_math,llama3.2,math,1001,2:00 pm,2,False,4084.852,2026-01-21T06:12:17.286516,
llama3.2_local_baseline_math,llama3.2,math,1002,8,8,True,3618.681,2026-01-21T06:12:20.905215,
llama3.2_local_baseline_math,llama3.2,math,1003,$1600,480,False,10500.622,2026-01-21T06:12:31.405871,
llama3.2_local_baseline_math,llama3.2,math,1004,8,8,True,5851.079000000001,2026-01-21T06:12:37.256993,
llama3.2_local_baseline_math,llama3.2,math,1005,1490,1490,True,5631.685,2026-01-21T06:12:42.888689,
llama3.2_local_baseline_math,llama3.2,math,1006,$822,826,False,5808.014,2026-01-21T06:12:48.696716,
llama3.2_local_baseline_math,llama3.2,math,1007,34,34,True,3990.9309999999996,2026-01-21T06:12:52.687662,
llama3.2_local_baseline_math,llama3.2,math,1008,230,230,True,4190.588,2026-01-21T06:12:56.878283,
llama3.2_local_baseline_math,llama3.2,math,1009,1500,"1,875",False,11183.648,2026-01-21T06:13:08.061973,
llama3.2_local_baseline_math,llama3.2,math,1010,5,5,True,4995.388,2026-01-21T06:13:13.057429,
llama3.2_local_baseline_math,llama3.2,math,1011,6000,6000,True,8294.093,2026-01-21T06:13:21.351533,
llama3.2_local_baseline_math,llama3.2,math,1012,186.7%,94,False,18023.627,2026-01-21T06:13:39.375190,
llama3.2_local_baseline_math,llama3.2,math,1013,2,2,True,5420.783,2026-01-21T06:13:44.796011,
llama3.2_local_baseline_math,llama3.2,math,1014,3,3,True,6780.053,2026-01-21T06:13:51.576109,
llama3.2_local_baseline_math,llama3.2,math,1015,1.3,78,False,4827.61,2026-01-21T06:13:56.403757,
llama3.2_local_baseline_math,llama3.2,math,1016,139,138,False,6085.196,2026-01-21T06:14:02.489012,
llama3.2_local_baseline_math,llama3.2,math,1017,3 portraits and 24 selfies,45,False,8221.426,2026-01-21T06:14:10.710475,
llama3.2_local_baseline_math,llama3.2,math,1018,60,60,True,3722.769,2026-01-21T06:14:14.433253,
llama3.2_local_baseline_math,llama3.2,math,1019,98,98,True,3643.024,2026-01-21T06:14:18.076289,
llama3.2_local_baseline_math,llama3.2,math,1020,22,22,True,3490.75,2026-01-21T06:14:21.567048,
llama3.2_local_baseline_math,llama3.2,math,1021,28,36,False,6826.952,2026-01-21T06:14:28.394013,
llama3.2_local_baseline_math,llama3.2,math,1022,12,12,True,6156.955,2026-01-21T06:14:34.550977,
llama3.2_local_baseline_math,llama3.2,math,1023,77,77,True,4138.256,2026-01-21T06:14:38.689245,
llama3.2_local_baseline_math,llama3.2,math,1024,300,300,True,4128.756,2026-01-21T06:14:42.818117,
llama3.2_local_baseline_math,llama3.2,math,1025,30,30,True,3260.3019999999997,2026-01-21T06:14:46.078435,
llama3.2_local_baseline_math,llama3.2,math,1026,43200,43200,True,7294.368,2026-01-21T06:14:53.372824,
llama3.2_local_baseline_math,llama3.2,math,1027,$12,12,False,5135.345,2026-01-21T06:14:58.508194,
llama3.2_local_baseline_math,llama3.2,math,1028,200,200,True,4119.2609999999995,2026-01-21T06:15:02.627471,
llama3.2_local_baseline_math,llama3.2,math,1029,34,34,True,9185.025,2026-01-21T06:15:11.812542,
llama3.2_local_baseline_math,llama3.2,math,1030,1.10,24,False,9038.377,2026-01-21T06:15:20.850932,
llama3.2_local_baseline_math,llama3.2,math,1031,6,5,False,3784.304,2026-01-21T06:15:24.635287,
llama3.2_local_baseline_math,llama3.2,math,1032,450,450,True,4446.3949999999995,2026-01-21T06:15:29.081696,
llama3.2_local_baseline_math,llama3.2,math,1033,$2,2,False,5105.187,2026-01-21T06:15:34.186902,
llama3.2_local_baseline_math,llama3.2,math,1034,66,66,True,3573.071,2026-01-21T06:15:37.759985,
llama3.2_local_baseline_math,llama3.2,math,1035,40,35,False,4119.861,2026-01-21T06:15:41.879885,
llama3.2_local_baseline_math,llama3.2,math,1036,10,10,True,3410.66,2026-01-21T06:15:45.290553,
llama3.2_local_baseline_math,llama3.2,math,1037,10,10,True,4657.598,2026-01-21T06:15:49.948160,
llama3.2_local_baseline_math,llama3.2,math,1038,8,4,False,10448.478,2026-01-21T06:16:00.396655,
llama3.2_local_baseline_math,llama3.2,math,1039,160,160,True,4133.749,2026-01-21T06:16:04.530435,
